Age,Gender,Income,Occupation,Awareness,Purchase_Frequency,Environmental_Concern,Health_Concern,Social_Influence,Price_Sensitivity,Availability_Issue,Preferred_Category,Certification_Importance,Reviews_Importance,Brand_Story_Importance,UI_Expectation,Delivery_Expectation,Purchase_Intent
24,Female,Medium,Student,3,Occasionally,5,5,2,2,1,Personal Care,5,4,3,5,5,2.8678829438253435
39,Female,High,Working Professional,2,Rarely,5,5,4,4,4,Personal Care,3,3,4,3,4,2.079663974064282
43,Male,Medium,Student,5,Rarely,3,3,1,4,1,Home Products,4,5,2,4,3,2.46042246112405
29,Female,Low,Student,4,Occasionally,2,5,4,4,2,Home Products,4,5,1,4,2,1.4211130851435558
42,Male,Low,Student,5,Rarely,5,4,2,4,4,Personal Care,4,5,2,3,3,3.115938303882167
34,Other,Low,Student,5,Rarely,5,5,1,4,1,Personal Care,3,5,4,5,4,2.6104130215517585
30,Male,Medium,Student,3,Rarely,3,5,2,5,1,Fashion,5,2,4,5,2,2.6222484242869704
37,Female,Low,Working Professional,4,Frequently,3,5,4,3,3,Fashion,4,2,2,5,5,2.4762398131169125
42,Male,Low,Working Professional,2,Occasionally,4,3,4,2,4,Home Products,4,3,4,5,3,3.749760970775021
21,Female,High,Working Professional,3,Rarely,5,3,1,4,4,Personal Care,2,4,1,5,4,1.705115765058896
27,Male,High,Working Professional,2,Occasionally,3,2,4,5,2,Home Products,3,4,4,4,2,1.2571574988214786
20,Male,Medium,Student,1,Rarely,3,3,3,5,1,Home Products,3,3,3,3,2,1.9297089402160703
26,Male,High,Student,5,Occasionally,4,3,3,5,3,Food,4,4,3,4,3,2.8362207916736115
30,Male,Low,Student,1,Occasionally,5,3,1,3,1,Fashion,2,2,4,5,3,1.9404415273436055
35,Male,Medium,Student,5,Frequently,3,4,2,4,1,Food,4,5,2,5,2,2.7360568910516325
32,Female,Medium,Working Professional,3,Occasionally,4,2,2,5,1,Personal Care,4,4,4,3,2,2.0075302569449325
21,Male,Medium,Student,2,Frequently,3,4,2,5,4,Home Products,3,5,3,3,4,1.5978672541103336
32,Female,Medium,Working Professional,2,Frequently,2,3,3,4,1,Home Products,2,5,1,3,5,1.0
39,Female,Medium,Student,3,Frequently,2,3,4,3,2,Personal Care,4,2,3,4,5,2.237146808959271
19,Female,Medium,Working Professional,4,Occasionally,3,2,3,5,3,Fashion,3,5,4,3,4,1.4152502849592956
32,Male,Medium,Working Professional,1,Rarely,5,2,4,2,3,Fashion,4,4,4,4,2,1.0
25,Male,Low,Working Professional,1,Rarely,2,5,3,1,1,Home Products,4,2,2,5,3,3.7584437972256115
25,Female,Low,Working Professional,2,Rarely,4,3,2,1,3,Personal Care,2,3,4,4,3,3.077457112064694
34,Other,Low,Student,2,Rarely,3,3,2,1,1,Food,2,2,4,3,2,1.0
29,Male,Low,Working Professional,2,Occasionally,4,4,2,3,4,Personal Care,2,4,1,4,4,1.7556147635040666
36,Male,Medium,Working Professional,3,Occasionally,2,5,1,5,3,Food,4,2,1,4,2,1.0
27,Male,Low,Working Professional,4,Frequently,5,3,1,1,4,Fashion,5,4,1,4,3,2.6018811726451485
26,Other,High,Working Professional,1,Rarely,4,4,4,5,4,Fashion,2,4,2,3,2,2.9671104020229144
22,Male,Low,Working Professional,5,Rarely,2,2,1,4,2,Personal Care,5,2,2,4,2,1.3683760537891456
23,Male,Low,Working Professional,3,Occasionally,2,4,3,5,2,Food,5,4,3,3,4,3.2160964262049117
37,Female,Medium,Student,1,Rarely,2,3,3,5,3,Home Products,5,3,2,4,5,1.0
43,Male,Low,Working Professional,4,Rarely,4,4,4,4,1,Fashion,3,4,1,4,3,2.3703195757090003
19,Male,Medium,Student,3,Frequently,2,4,4,5,1,Fashion,4,3,2,4,3,1.0
44,Female,Medium,Student,1,Occasionally,3,5,2,2,1,Personal Care,2,3,4,3,2,2.127472852251579
41,Female,Low,Student,3,Occasionally,2,5,1,3,1,Home Products,4,4,2,3,3,2.347420008205687
44,Male,Low,Student,1,Frequently,3,2,2,4,2,Personal Care,4,5,4,3,3,1.6990252279474554
30,Male,Medium,Student,1,Occasionally,5,5,1,1,1,Home Products,3,3,3,5,5,1.372997535955454
23,Male,Low,Student,4,Occasionally,3,4,1,5,1,Home Products,3,3,4,3,3,2.331388368923317
22,Male,Low,Student,5,Frequently,5,5,4,2,4,Food,3,2,1,4,3,2.726531810335863
42,Female,Low,Student,4,Rarely,5,3,2,2,1,Home Products,4,3,3,5,4,2.9957976060769838
18,Male,Low,Student,1,Occasionally,3,4,2,3,1,Personal Care,5,3,3,3,4,1.0
38,Male,Medium,Working Professional,3,Rarely,5,4,1,2,2,Food,4,3,3,3,4,1.5354567738187297
39,Male,Medium,Working Professional,4,Rarely,3,4,1,5,3,Personal Care,3,3,1,5,4,2.6222907278251486
38,Female,Medium,Working Professional,5,Frequently,4,3,4,5,4,Personal Care,4,5,4,5,4,2.041429032457476
23,Female,Low,Working Professional,1,Occasionally,5,4,3,2,4,Food,3,3,3,3,5,3.057599534509877
23,Female,Low,Working Professional,4,Occasionally,3,5,2,5,3,Fashion,3,4,1,5,3,3.0290147248610158
40,Male,High,Student,4,Frequently,5,3,2,5,4,Personal Care,2,5,3,4,2,3.6113296415159146
33,Female,Medium,Working Professional,4,Frequently,2,4,4,1,1,Fashion,5,3,3,4,5,1.893197348976988
21,Female,High,Working Professional,4,Frequently,3,5,4,4,1,Fashion,3,4,1,4,2,1.3710882635864907
28,Male,Medium,Student,3,Occasionally,2,5,2,5,3,Fashion,2,4,2,3,4,2.700665440810028
41,Male,Medium,Student,5,Rarely,5,2,2,5,2,Fashion,5,5,3,4,3,2.502819241117068
40,Male,Medium,Working Professional,5,Rarely,5,5,1,3,2,Personal Care,3,5,2,5,4,4.748862531136956
26,Male,Medium,Student,1,Occasionally,4,5,3,4,4,Food,5,4,3,4,5,1.0
40,Male,Medium,Working Professional,2,Rarely,3,2,2,4,2,Home Products,5,5,2,5,2,1.7886766050070138
20,Male,Medium,Student,3,Occasionally,2,2,4,4,2,Home Products,4,5,4,4,3,1.1431053242283349
36,Male,Low,Student,1,Occasionally,4,3,1,2,2,Home Products,2,2,2,5,5,1.658544649187999
25,Female,Medium,Student,1,Frequently,5,5,1,1,2,Food,5,5,2,4,5,2.2783808524229308
22,Male,Medium,Student,4,Occasionally,5,3,4,1,2,Food,4,2,2,4,3,1.9894406165539764
21,Female,High,Student,2,Occasionally,4,3,4,3,2,Food,5,5,2,4,3,2.463795632003911
41,Female,Medium,Working Professional,2,Rarely,2,4,1,4,2,Food,4,5,4,5,5,1.0
23,Female,Medium,Working Professional,3,Rarely,5,3,4,4,4,Fashion,3,4,1,5,2,2.411463522390218
19,Female,Low,Working Professional,2,Rarely,5,3,1,5,1,Home Products,3,2,2,4,2,3.632417812409086
37,Male,Medium,Student,1,Occasionally,3,3,4,2,2,Home Products,4,5,1,5,5,1.0
28,Female,Medium,Working Professional,2,Rarely,4,3,1,2,1,Home Products,3,3,3,5,5,1.7022908537800316
21,Male,High,Student,2,Occasionally,5,2,2,3,3,Personal Care,3,5,1,3,4,1.7370574856261414
32,Male,Medium,Student,5,Occasionally,2,5,2,1,1,Fashion,3,4,2,4,4,2.50570410996431
23,Female,Medium,Student,1,Rarely,3,4,4,4,3,Fashion,5,4,1,5,2,1.0
39,Male,Medium,Student,2,Rarely,4,2,3,3,4,Food,4,4,4,5,4,2.2977081146371825
34,Male,High,Student,2,Occasionally,2,4,2,2,1,Home Products,2,2,4,5,2,2.9233640593707406
41,Female,Medium,Student,4,Occasionally,5,4,1,2,3,Personal Care,2,2,2,5,3,3.2298795417679553
23,Female,Medium,Working Professional,2,Occasionally,4,2,3,2,1,Personal Care,4,2,1,3,4,2.5398626583744757
36,Female,High,Working Professional,2,Occasionally,4,3,1,4,4,Home Products,5,3,3,5,2,1.4272182104406261
42,Male,Low,Student,5,Occasionally,2,2,1,4,1,Personal Care,3,2,4,5,2,1.502015630593341
19,Female,High,Student,1,Frequently,4,4,2,4,3,Personal Care,3,4,2,3,5,1.1001267276356241
32,Male,Low,Student,3,Occasionally,2,4,4,5,2,Fashion,5,2,4,4,2,1.0
28,Female,Medium,Student,1,Frequently,5,3,4,1,2,Fashion,2,2,2,4,4,3.436387437658809
25,Other,Medium,Working Professional,4,Rarely,3,2,1,2,2,Personal Care,4,5,1,3,5,1.598082902616973
43,Female,Medium,Student,3,Occasionally,2,5,2,2,4,Home Products,4,2,1,4,5,2.1110468728321856
36,Female,High,Working Professional,2,Rarely,3,4,1,5,2,Fashion,5,5,1,4,4,1.0
30,Male,Low,Working Professional,3,Rarely,4,2,3,2,4,Personal Care,3,2,1,3,3,2.445876480076727
29,Female,Low,Student,1,Rarely,2,3,1,2,2,Home Products,3,5,1,5,4,1.0991946413330929
22,Female,Medium,Working Professional,4,Occasionally,5,3,2,4,4,Home Products,3,4,2,3,4,1.6709195371602015
23,Male,Medium,Student,3,Rarely,2,5,1,4,4,Fashion,4,2,4,3,5,1.3532607588048737
43,Female,Medium,Student,1,Rarely,2,4,2,1,1,Home Products,2,4,3,3,4,1.0
39,Male,Low,Student,2,Frequently,2,5,4,2,2,Food,4,2,4,3,3,1.8167662774210116
21,Female,Low,Student,4,Frequently,3,5,2,3,1,Food,5,3,1,3,3,1.0
36,Female,Low,Student,5,Occasionally,3,5,3,5,3,Home Products,4,3,4,5,3,2.942235290644441
37,Female,Low,Student,4,Occasionally,4,5,2,2,2,Home Products,5,4,4,4,5,3.6509350032530206
18,Male,Medium,Working Professional,5,Frequently,4,3,3,1,2,Fashion,4,4,2,3,4,3.087039115711095
37,Female,Medium,Working Professional,3,Occasionally,4,4,3,3,2,Home Products,2,3,3,5,2,1.2997948138606912
34,Female,High,Working Professional,3,Rarely,4,5,1,2,2,Home Products,5,3,3,3,4,2.0507010971842474
29,Female,High,Student,5,Frequently,2,4,3,3,1,Personal Care,3,5,1,5,3,3.5081535767980934
32,Male,Low,Working Professional,3,Occasionally,3,3,2,4,1,Personal Care,3,2,2,4,4,1.7581997223153452
18,Male,Medium,Working Professional,4,Occasionally,3,3,4,4,4,Home Products,4,3,2,5,5,2.744582332031459
43,Female,Low,Working Professional,2,Occasionally,3,2,2,3,1,Food,4,4,2,5,4,2.2426910313571606
31,Male,Low,Working Professional,5,Occasionally,3,2,4,2,4,Personal Care,2,4,2,4,5,1.9542689900866257
23,Female,Medium,Working Professional,4,Frequently,4,4,3,3,3,Fashion,2,3,2,4,2,1.5983884760648024
22,Female,Low,Student,5,Rarely,2,2,1,3,1,Home Products,3,4,3,5,2,1.346077976311678
28,Female,Low,Working Professional,4,Frequently,3,5,3,4,4,Fashion,4,2,3,3,5,1.44278514718651
21,Female,High,Student,3,Frequently,5,4,3,5,2,Home Products,5,5,4,3,4,2.009567903985317
30,Female,Medium,Working Professional,2,Occasionally,2,3,4,5,3,Fashion,2,2,3,4,3,1.0
28,Male,Medium,Student,3,Occasionally,5,3,2,5,4,Personal Care,5,5,2,3,5,1.4488169144891572
20,Male,Low,Student,4,Rarely,2,5,1,4,3,Home Products,5,5,4,4,4,1.0
18,Male,Low,Student,1,Rarely,2,2,1,2,2,Fashion,2,3,3,5,4,1.0
23,Male,High,Working Professional,3,Rarely,2,4,1,2,2,Fashion,4,4,4,5,4,2.908738686188978
35,Female,Low,Student,4,Occasionally,5,4,1,4,4,Personal Care,5,5,3,3,3,2.6187249129479113
41,Female,Medium,Student,4,Occasionally,3,5,2,2,4,Personal Care,4,3,1,4,3,3.432708970896452
27,Female,Low,Working Professional,2,Rarely,3,2,1,1,2,Home Products,5,4,3,3,3,1.0
22,Female,Medium,Working Professional,3,Rarely,5,4,4,5,4,Home Products,4,4,4,3,5,1.0881959142882967
40,Other,Low,Student,1,Frequently,3,5,4,1,2,Personal Care,4,5,1,5,5,2.7220573893687385
27,Female,High,Student,2,Rarely,4,4,1,1,1,Personal Care,4,4,2,3,3,3.6964697470102568
29,Female,High,Working Professional,4,Frequently,3,3,1,1,4,Fashion,4,2,4,5,5,1.6273039677585521
19,Female,Medium,Working Professional,2,Rarely,4,4,2,4,3,Home Products,2,4,2,4,3,2.817767775039041
30,Male,Low,Student,2,Occasionally,4,4,2,1,2,Fashion,5,2,2,3,5,1.4235914586050602
25,Male,High,Working Professional,5,Rarely,4,4,1,3,1,Food,4,4,4,5,4,1.2630418117927322
19,Male,Medium,Student,2,Occasionally,5,2,2,2,4,Home Products,3,5,2,3,3,2.685846630448811
37,Female,Medium,Working Professional,2,Occasionally,3,2,3,4,2,Home Products,5,5,4,4,5,1.0
18,Female,Medium,Working Professional,3,Rarely,3,5,1,3,1,Home Products,5,3,4,3,4,1.0
22,Male,Low,Student,2,Occasionally,5,2,2,3,4,Food,4,2,3,3,4,1.0
26,Male,Low,Student,1,Occasionally,5,4,4,5,2,Food,5,2,1,5,5,1.252167539861435
34,Female,Medium,Working Professional,4,Occasionally,3,4,1,5,2,Home Products,3,5,2,4,4,1.0
26,Male,Low,Working Professional,3,Occasionally,5,2,1,3,2,Fashion,3,5,2,4,2,2.7941950787958647
28,Male,Medium,Student,2,Rarely,5,2,4,5,4,Food,3,5,1,4,3,1.9815335395143825
32,Female,Medium,Working Professional,1,Occasionally,4,4,4,2,1,Fashion,5,2,1,3,3,2.380660264005165
41,Male,High,Working Professional,4,Frequently,5,4,2,2,2,Food,5,3,1,5,4,4.30769466305875
23,Male,High,Student,3,Frequently,4,3,4,5,1,Home Products,4,2,1,3,5,2.6708196074171138
40,Female,High,Working Professional,1,Frequently,2,5,3,1,1,Food,5,5,1,3,2,1.0
20,Female,Low,Student,2,Rarely,4,2,1,3,3,Food,5,3,3,3,5,2.2741312301574075
34,Female,Low,Working Professional,5,Occasionally,4,5,3,2,1,Fashion,4,4,4,4,3,4.411228914672497
22,Male,Medium,Student,5,Occasionally,5,4,2,5,1,Home Products,3,4,1,5,4,3.6141702653039847
29,Male,Low,Student,3,Rarely,3,5,4,5,1,Fashion,4,5,3,4,2,2.6890743906700116
35,Male,Low,Student,1,Frequently,2,2,1,2,1,Fashion,2,3,1,3,4,1.0
31,Female,Medium,Working Professional,4,Occasionally,2,2,4,2,1,Personal Care,5,5,1,3,2,1.1518371327111017
38,Female,Medium,Working Professional,1,Rarely,2,5,4,1,4,Fashion,5,2,2,5,4,1.4654369628170334
41,Male,High,Working Professional,5,Rarely,3,2,2,5,3,Home Products,2,2,2,4,5,1.1014793662530598
28,Female,Low,Working Professional,3,Frequently,2,3,2,5,2,Food,2,3,2,3,3,2.103364960583902
26,Male,Low,Student,2,Rarely,2,4,2,4,3,Home Products,2,5,2,3,4,1.386666473926457
19,Male,Low,Working Professional,1,Rarely,3,4,2,1,3,Fashion,4,5,4,5,4,2.623728380762271
29,Male,High,Student,5,Occasionally,2,2,1,2,2,Food,3,4,4,3,2,1.0
20,Male,Medium,Working Professional,4,Rarely,5,4,3,2,1,Food,4,3,2,4,5,2.653531386057194
20,Female,High,Student,3,Frequently,5,3,3,3,2,Home Products,2,5,2,4,5,1.3747579723475376
18,Female,High,Working Professional,2,Occasionally,4,2,1,2,1,Home Products,4,2,1,3,2,1.0
25,Male,Medium,Working Professional,1,Occasionally,4,3,4,5,2,Food,5,5,1,3,5,1.3999044590903125
39,Female,Medium,Working Professional,4,Frequently,4,3,1,2,4,Fashion,4,5,2,3,3,1.5354876335853793
25,Male,Medium,Student,2,Occasionally,5,4,3,5,3,Food,2,2,2,5,4,1.526994489947769
28,Female,Medium,Student,5,Rarely,5,4,3,5,1,Food,5,2,2,5,2,1.828500156527953
26,Female,Medium,Student,5,Occasionally,5,5,1,1,3,Food,3,5,1,4,5,3.392530123947056
22,Male,Medium,Working Professional,4,Occasionally,4,3,2,2,1,Personal Care,4,2,2,4,3,3.1888394964419797
31,Female,High,Student,5,Rarely,4,4,4,1,2,Food,4,4,2,3,3,2.3432941910039657
20,Male,High,Working Professional,3,Occasionally,4,3,1,5,2,Personal Care,2,4,4,3,5,1.2462868101570543
38,Male,Medium,Student,4,Frequently,4,5,3,2,2,Home Products,3,4,4,3,5,3.528399015856075
22,Male,Medium,Student,5,Occasionally,4,3,2,2,4,Food,5,2,1,5,2,3.581630826242365
22,Female,Medium,Working Professional,4,Frequently,4,2,4,1,2,Fashion,2,2,4,5,5,1.3060286816486262
36,Female,Low,Student,5,Occasionally,5,5,3,1,2,Personal Care,2,2,1,3,2,4.095300350734903
44,Male,Low,Working Professional,3,Occasionally,3,5,4,5,4,Food,4,3,3,3,4,2.617401871982293
31,Female,Medium,Working Professional,2,Frequently,3,3,2,5,3,Food,3,2,2,4,3,1.0
43,Female,Medium,Student,2,Rarely,4,3,3,5,3,Food,2,4,1,5,2,1.2863065378415182
21,Female,Low,Student,4,Rarely,3,4,2,2,1,Fashion,4,4,4,3,3,2.4261522048417996
42,Female,High,Student,2,Occasionally,3,2,1,5,3,Home Products,5,4,3,5,4,1.5468272903664722
30,Female,Low,Student,5,Occasionally,5,5,1,4,1,Fashion,2,3,4,3,5,3.3868612896671353
27,Male,Low,Working Professional,3,Rarely,4,5,4,3,1,Home Products,5,5,1,3,2,2.564611077389926
42,Male,Medium,Student,2,Rarely,4,5,2,5,3,Fashion,5,4,3,4,5,1.0
35,Other,Low,Student,1,Rarely,3,4,2,3,3,Home Products,4,3,4,4,3,2.270896913917049
25,Male,Low,Student,5,Occasionally,4,2,4,3,4,Personal Care,3,5,3,4,2,2.0010724497417534
25,Other,Medium,Student,2,Frequently,4,5,4,1,1,Food,5,3,2,3,4,2.3334502449951144
24,Female,Medium,Student,3,Frequently,4,5,4,1,3,Home Products,2,3,2,4,4,3.0953067398516203
25,Male,Medium,Working Professional,3,Occasionally,4,4,1,4,3,Home Products,3,5,3,3,5,4.072991184178286
31,Male,Medium,Working Professional,1,Frequently,3,3,4,3,4,Personal Care,3,2,4,5,4,1.0
36,Male,Medium,Working Professional,3,Occasionally,2,5,1,4,3,Home Products,4,2,4,5,4,1.0089827218578664
23,Female,Low,Working Professional,3,Rarely,3,2,4,5,2,Personal Care,2,4,4,3,5,1.0
18,Male,High,Student,2,Rarely,5,2,2,2,2,Fashion,2,5,2,4,5,3.2609521024840484
40,Male,Low,Working Professional,5,Occasionally,2,2,2,5,1,Home Products,4,4,1,4,2,2.449247559003218
32,Male,High,Student,4,Rarely,2,2,4,5,4,Food,4,3,1,5,2,1.575891170948799
18,Male,Medium,Student,3,Occasionally,2,4,4,5,3,Fashion,3,2,3,3,5,2.1068584976064084
42,Male,High,Student,3,Occasionally,3,5,1,1,1,Fashion,5,4,4,3,3,3.727471424009323
34,Male,Low,Student,4,Occasionally,5,4,3,1,3,Home Products,5,4,3,3,3,2.630225224331498
18,Female,Medium,Working Professional,3,Frequently,3,2,1,3,2,Food,5,2,1,5,2,2.122793133287368
32,Male,Low,Student,2,Occasionally,5,2,2,4,3,Fashion,5,3,1,5,2,2.8526731827924694
40,Male,Low,Working Professional,2,Rarely,3,2,4,5,3,Food,2,4,4,4,5,1.1058654335883062
19,Male,Medium,Student,5,Occasionally,3,4,2,3,3,Food,2,4,3,3,3,1.4810837742732388
31,Male,Low,Student,3,Occasionally,3,2,3,3,2,Fashion,4,5,4,3,5,1.0
38,Other,Medium,Working Professional,3,Rarely,2,5,1,5,2,Personal Care,4,5,1,3,2,1.9517790899546998
25,Female,Low,Student,5,Rarely,3,2,2,5,4,Home Products,5,2,1,3,4,1.0
25,Male,Medium,Student,3,Occasionally,5,5,1,2,2,Food,4,2,4,5,4,2.1869226620278606
36,Female,Medium,Student,2,Frequently,5,5,4,4,1,Home Products,2,3,3,4,4,1.8101539961668696
24,Male,Medium,Working Professional,1,Occasionally,5,2,2,5,3,Personal Care,5,3,2,5,5,1.480432110061448
36,Male,Medium,Working Professional,1,Frequently,2,4,3,1,2,Fashion,5,4,4,4,3,2.08352073187208
23,Other,Medium,Student,5,Frequently,3,3,1,2,1,Personal Care,2,5,1,3,2,1.0
23,Female,High,Working Professional,1,Rarely,3,3,1,4,2,Home Products,3,3,2,3,3,1.0
20,Other,Medium,Working Professional,3,Occasionally,4,5,3,1,3,Personal Care,5,4,4,3,3,3.7162628014724888
24,Male,Medium,Working Professional,3,Occasionally,2,4,2,1,1,Home Products,4,4,2,3,2,2.775618742607902
36,Female,High,Working Professional,5,Rarely,5,3,2,4,2,Fashion,3,2,4,3,3,3.2693898328861843
25,Male,Medium,Student,3,Occasionally,5,2,1,2,2,Personal Care,2,5,1,5,4,2.7752755881887357
27,Male,Medium,Working Professional,1,Occasionally,3,2,3,1,1,Fashion,3,4,4,4,2,1.002719298748758
37,Female,Medium,Student,4,Rarely,5,5,1,3,4,Fashion,3,2,2,5,4,2.9223898790843132
32,Male,Medium,Student,4,Frequently,3,4,1,4,1,Food,5,4,3,3,5,2.1758454000364145
32,Female,Medium,Working Professional,2,Occasionally,3,4,4,5,1,Fashion,3,5,1,4,4,1.0
18,Female,Low,Working Professional,2,Frequently,4,3,2,5,1,Home Products,4,4,1,4,5,1.7834531796349782
37,Male,Low,Student,3,Rarely,2,3,2,2,1,Fashion,5,4,2,3,5,1.8192126409746785
24,Female,High,Student,4,Frequently,3,2,4,3,2,Personal Care,2,3,4,4,2,1.7646146097647122
44,Female,Low,Working Professional,1,Rarely,3,5,2,3,1,Personal Care,4,3,4,5,4,2.5125079578791585
21,Male,Medium,Student,1,Rarely,3,4,2,5,1,Fashion,5,2,4,5,4,1.0
23,Female,Medium,Student,1,Occasionally,4,3,2,1,3,Fashion,3,4,1,5,4,2.559626568163297
42,Female,Medium,Student,3,Occasionally,3,3,3,1,2,Food,4,2,1,5,2,1.0113160482194994
18,Male,Low,Student,3,Occasionally,2,5,4,3,3,Fashion,5,5,2,4,5,2.7402097807132324
22,Female,Low,Working Professional,5,Occasionally,2,5,1,5,2,Fashion,5,2,4,5,5,3.30417748219833
44,Other,High,Student,1,Rarely,5,2,3,1,4,Food,2,4,4,4,5,4.1618179411377465
40,Male,High,Working Professional,1,Occasionally,2,5,1,4,4,Personal Care,5,3,2,3,2,2.7009036925001597
18,Female,Medium,Student,3,Occasionally,5,2,4,5,2,Home Products,2,3,1,5,2,2.7363541524508688
21,Male,Medium,Working Professional,3,Occasionally,2,2,4,2,4,Fashion,3,2,1,3,3,1.0
39,Female,Medium,Working Professional,5,Occasionally,5,5,4,1,4,Fashion,5,3,3,5,4,2.9147427124392045
19,Female,Medium,Working Professional,5,Frequently,3,5,2,5,2,Home Products,5,4,3,3,5,2.0749955241905216
27,Male,Medium,Working Professional,2,Occasionally,4,5,3,5,1,Food,3,4,4,3,3,2.309483294160168
22,Male,Low,Working Professional,4,Occasionally,4,5,4,1,3,Fashion,5,5,1,3,3,4.494237397528483
44,Female,Medium,Student,1,Frequently,4,5,1,3,2,Personal Care,5,3,4,3,4,1.0
27,Male,Medium,Working Professional,1,Occasionally,3,2,2,1,2,Fashion,4,3,1,3,2,1.0
18,Female,High,Working Professional,5,Rarely,4,3,2,5,2,Fashion,2,5,3,4,3,2.333407820374973
39,Male,Low,Student,3,Rarely,2,4,3,4,3,Food,5,2,2,4,2,1.0
23,Female,Medium,Student,2,Occasionally,5,4,3,4,2,Fashion,5,5,1,5,2,1.677187864706208
30,Female,Medium,Working Professional,5,Rarely,3,2,3,3,3,Food,2,3,3,4,4,3.144762521336505
32,Female,Medium,Working Professional,2,Occasionally,4,2,2,4,3,Fashion,4,2,3,3,3,2.121457962786898
21,Male,Low,Student,4,Rarely,2,3,4,5,4,Food,2,4,1,4,5,2.2295318964498594
30,Female,Medium,Student,1,Rarely,2,5,1,3,1,Home Products,5,4,4,4,3,1.0
41,Female,Medium,Working Professional,2,Occasionally,3,2,4,1,4,Food,3,5,1,3,5,1.0
37,Male,Medium,Student,5,Frequently,3,4,1,2,2,Fashion,3,4,3,4,5,2.3709744480397585
41,Male,Medium,Working Professional,2,Occasionally,4,5,4,1,2,Home Products,4,3,1,3,2,1.0
32,Male,Medium,Working Professional,2,Frequently,5,2,3,5,3,Home Products,4,5,2,4,5,1.9525961258254712
25,Female,Medium,Working Professional,1,Frequently,4,5,1,3,4,Home Products,5,3,4,3,4,2.6473710730767994
22,Female,High,Student,5,Rarely,4,4,2,1,3,Food,4,3,1,5,3,2.514338806904709
32,Male,Medium,Working Professional,5,Rarely,3,5,1,3,4,Home Products,5,2,3,4,2,3.3820984052128877
21,Female,Low,Working Professional,3,Occasionally,4,2,2,4,4,Food,3,2,3,5,2,2.276694217232555
29,Male,Medium,Working Professional,3,Frequently,4,2,4,2,4,Personal Care,4,2,4,3,5,1.0
30,Male,Low,Student,1,Occasionally,5,4,3,5,4,Home Products,5,4,1,3,2,1.8001533559742655
19,Other,Medium,Student,1,Frequently,2,3,1,1,4,Food,2,2,3,5,4,1.0
44,Female,Low,Working Professional,2,Rarely,2,3,2,2,1,Fashion,4,3,4,3,4,2.332812236926471
36,Female,Low,Student,5,Rarely,5,5,4,5,2,Personal Care,5,5,2,3,2,3.732365306804307
36,Male,High,Student,5,Occasionally,2,2,3,5,4,Food,5,5,4,3,2,2.0722954753701535
21,Female,Low,Student,2,Occasionally,4,2,3,4,4,Personal Care,2,3,1,3,4,1.0
21,Male,Medium,Working Professional,5,Rarely,5,4,3,3,3,Personal Care,3,4,1,3,5,4.565710260887356
43,Male,Low,Student,2,Rarely,5,4,4,3,2,Personal Care,2,5,3,3,2,2.481207172805285
28,Male,Medium,Student,1,Rarely,3,2,4,2,2,Food,5,3,2,3,5,1.6955705230414337
44,Female,Medium,Student,1,Occasionally,2,4,4,4,2,Food,2,3,1,3,2,2.6306270394450655
22,Female,Medium,Working Professional,1,Frequently,3,3,3,5,4,Food,2,3,3,5,4,1.4623675536372711
37,Male,Medium,Student,2,Frequently,4,3,1,4,3,Home Products,5,5,4,4,2,1.4802271815988686
28,Female,Low,Student,2,Occasionally,5,5,2,4,2,Home Products,3,5,4,3,2,1.8019472801715146
27,Female,Medium,Student,4,Occasionally,4,4,4,2,3,Fashion,2,2,1,5,2,1.066116232405314
25,Male,Low,Working Professional,1,Occasionally,2,5,1,3,1,Fashion,2,2,2,3,4,1.0
23,Female,Medium,Student,5,Rarely,3,4,2,4,1,Fashion,4,3,3,4,4,3.255794112086609
23,Female,Medium,Student,4,Rarely,2,4,3,4,3,Fashion,4,3,1,3,4,1.0
25,Male,High,Student,4,Rarely,4,3,1,5,4,Food,5,3,3,5,3,3.211292104707957
40,Male,Low,Working Professional,1,Frequently,3,2,3,1,2,Food,5,3,4,5,3,2.203393560537071
32,Female,Medium,Working Professional,4,Frequently,2,4,2,4,1,Home Products,5,5,3,4,3,1.0
43,Female,Low,Working Professional,2,Occasionally,4,4,4,4,1,Food,4,2,4,3,3,1.981578089327134
31,Female,Medium,Working Professional,3,Occasionally,2,4,3,5,3,Food,5,4,2,5,4,1.8761949985211663
28,Male,Medium,Student,2,Rarely,5,2,1,1,4,Home Products,2,3,2,4,2,2.3919614422585194
29,Other,High,Working Professional,4,Occasionally,3,5,4,4,3,Personal Care,2,2,4,4,4,3.5312235229805946
43,Male,Low,Student,5,Occasionally,3,5,1,4,3,Fashion,3,3,1,3,3,1.2079041183742174
30,Male,Low,Student,2,Occasionally,3,4,2,2,3,Home Products,5,5,4,5,5,2.404165910738505
25,Female,Medium,Student,5,Rarely,5,4,2,2,3,Fashion,2,4,3,3,5,2.791084942052216
35,Male,Low,Student,2,Frequently,3,5,4,1,3,Personal Care,2,2,3,3,4,1.0
42,Male,Low,Working Professional,5,Occasionally,5,5,1,5,4,Food,3,2,3,3,2,1.8397734752211965
18,Male,Medium,Student,2,Frequently,3,3,1,1,3,Personal Care,2,4,1,5,3,1.3755145648700968
32,Male,Low,Working Professional,5,Frequently,2,4,1,1,4,Fashion,3,5,2,4,2,2.7232546001775613
